counter,explained_variance_score,mean_relative_error,mean_bias_error,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,root_mean_squared_error,mean_squared_log_error,max_error,covariance,correlation,coefficient_of_determination,pearson_correlation_coefficient,willmott_index,confidence_index,nash_sutcliffe_efficiency,BR
"{'E': 32081, 'T': 26732, 'O': 21708, 'A': 20750, 'I': 20135, 'N': 18826, 'S': 16661, 'H': 15844, 'R': 14127, 'L': 10764, 'D': 8767, 'U': 8059, 'M': 6404, 'Y': 6231, 'W': 6222, 'C': 6182, 'F': 5777, 'G': 5771, 'B': 4321, 'P': 4306, 'V': 2747, 'K': 1982, 'X': 394, 'J': 303, 'Q': 244, '1': 63, 'Z': 46, '2': 33, '0': 32, '3': 23, '4': 18, '5': 17, '9': 11, '6': 11, '7': 10, '8': 9}",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75112219.96527779,0.9999999999999998,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,670
