error_rate,support_threshold,counter,counter_transformed,counter_transformed_smoothed,smoothed_estimates,BR,BR_transformed,BS,BS_transformed,BR_transformed_smoothed,BS_transformed_smoothed,ap@10,ap@5,ap@3,ndcg@10,ndcg@5,ndcg@3,acc@10,acc@5,acc@3,kendall_tau,cre@10,cre@5,cre@3
0.175,0.025,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}","{'A': 5, 'E': 3, 'R': 1, 'I': 1}","{'E': 0, 'A': 0, 'R': 0, 'I': 0}","{'A': 0.02501637567099312, 'E': 0.025009825402595873, 'R': 0.025003275134198626, 'I': 0.025003275134198626}",39,39,0.9401840490797546,0.9401840490797546,32,0.950920245398773,0.4,0.6,0.6666666666666666,0.6828607663440647,0.7452010031525526,0.8174935137996165,0.0,0.0,0.0,,0.8115224077119096,0.8426925261161535,0.8788387814396856
0.175,0.05,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}","{'A': 5, 'E': 3, 'R': 1, 'I': 1}","{'E': 0, 'A': 0, 'R': 0, 'I': 0}","{'A': 0.050016375670993124, 'E': 0.050009825402595874, 'R': 0.050003275134198624, 'I': 0.050003275134198624}",39,39,0.9401840490797546,0.9401840490797546,32,0.950920245398773,0.4,0.6,0.6666666666666666,0.6828607663440647,0.7452010031525526,0.8174935137996165,0.0,0.0,0.0,,0.8115224077119096,0.8426925261161535,0.8788387814396856
0.175,0.075,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}","{'A': 5, 'E': 3, 'R': 1, 'I': 1}","{'E': 0, 'A': 0, 'R': 0, 'I': 0}","{'A': 0.07501637567099313, 'E': 0.07500982540259589, 'R': 0.07500327513419863, 'I': 0.07500327513419863}",39,39,0.9401840490797546,0.9401840490797546,32,0.950920245398773,0.4,0.6,0.6666666666666666,0.6828607663440647,0.7452010031525526,0.8174935137996165,0.0,0.0,0.0,,0.8115224077119096,0.8426925261161535,0.8788387814396856
0.175,0.1,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}","{'A': 5, 'E': 3, 'R': 1, 'I': 1}","{'A': 1, 'E': 0, 'R': 0, 'I': 0}","{'A': 0.10001637567099313, 'E': 0.10000982540259588, 'R': 0.10000327513419863, 'I': 0.10000327513419863}",39,39,0.9401840490797546,0.9401840490797546,33,0.9493865030674846,0.4,0.6,0.6666666666666666,0.6828607663440647,0.7452010031525526,0.8174935137996165,0.0,0.0,0.0,,0.8115224077119096,0.8426925261161535,0.8788387814396856
0.175,0.125,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}","{'A': 5, 'E': 3, 'R': 1, 'I': 1}","{'A': 1, 'E': 0, 'R': 0, 'I': 0}","{'A': 0.1250163756709931, 'E': 0.12500982540259586, 'R': 0.12500327513419862, 'I': 0.12500327513419862}",39,39,0.9401840490797546,0.9401840490797546,33,0.9493865030674846,0.4,0.6,0.6666666666666666,0.6828607663440647,0.7452010031525526,0.8174935137996165,0.0,0.0,0.0,,0.8115224077119096,0.8426925261161535,0.8788387814396856
0.175,0.15,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}","{'A': 5, 'E': 3, 'R': 1, 'I': 1}","{'A': 1, 'E': 0, 'R': 0, 'I': 0}","{'A': 0.15001637567099313, 'E': 0.1500098254025959, 'R': 0.15000327513419864, 'I': 0.15000327513419864}",39,39,0.9401840490797546,0.9401840490797546,33,0.9493865030674846,0.4,0.6,0.6666666666666666,0.6828607663440647,0.7452010031525526,0.8174935137996165,0.0,0.0,0.0,,0.8115224077119096,0.8426925261161535,0.8788387814396856
0.175,0.175,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}","{'A': 5, 'E': 3, 'R': 1, 'I': 1}","{'E': 1, 'A': 1, 'R': 0, 'I': 0}","{'A': 0.17501637567099312, 'E': 0.17500982540259588, 'R': 0.17500327513419864, 'I': 0.17500327513419864}",39,39,0.9401840490797546,0.9401840490797546,34,0.9478527607361964,0.4,0.6,0.6666666666666666,0.6828607663440647,0.7452010031525526,0.8174935137996165,0.0,0.0,0.0,,0.8115224077119096,0.8426925261161535,0.8788387814396856
0.175,0.2,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.20001637567099312, 'E': 0.20000982540259588, 'R': 0.20000327513419863, 'I': 0.20000327513419863}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.225,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.2250163756709931, 'E': 0.22500982540259587, 'R': 0.22500327513419863, 'I': 0.22500327513419863}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.25,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.2500163756709931, 'E': 0.25000982540259586, 'R': 0.2500032751341986, 'I': 0.2500032751341986}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.275,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.27501637567099313, 'E': 0.2750098254025959, 'R': 0.27500327513419864, 'I': 0.27500327513419864}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.3,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.30001637567099315, 'E': 0.3000098254025959, 'R': 0.30000327513419867, 'I': 0.30000327513419867}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.325,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.3250163756709931, 'E': 0.3250098254025959, 'R': 0.32500327513419863, 'I': 0.32500327513419863}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.35,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.35001637567099314, 'E': 0.3500098254025959, 'R': 0.35000327513419865, 'I': 0.35000327513419865}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.375,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.3750163756709931, 'E': 0.37500982540259586, 'R': 0.3750032751341986, 'I': 0.3750032751341986}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.4,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.40001637567099313, 'E': 0.4000098254025959, 'R': 0.40000327513419864, 'I': 0.40000327513419864}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.425,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.42501637567099315, 'E': 0.4250098254025959, 'R': 0.42500327513419867, 'I': 0.42500327513419867}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.45,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.4500163756709931, 'E': 0.4500098254025959, 'R': 0.45000327513419863, 'I': 0.45000327513419863}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.475,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.47501637567099314, 'E': 0.4750098254025959, 'R': 0.47500327513419865, 'I': 0.47500327513419865}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.5,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.5000163756709931, 'E': 0.5000098254025959, 'R': 0.5000032751341986, 'I': 0.5000032751341986}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.525,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.5250163756709931, 'E': 0.5250098254025959, 'R': 0.5250032751341986, 'I': 0.5250032751341986}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.55,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.5500163756709932, 'E': 0.5500098254025959, 'R': 0.5500032751341987, 'I': 0.5500032751341987}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.5750000000000001,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.5750163756709932, 'E': 0.5750098254025959, 'R': 0.5750032751341987, 'I': 0.5750032751341987}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.6000000000000001,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.6000163756709932, 'E': 0.600009825402596, 'R': 0.6000032751341987, 'I': 0.6000032751341987}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.625,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.6250163756709931, 'E': 0.6250098254025959, 'R': 0.6250032751341986, 'I': 0.6250032751341986}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.65,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.6500163756709931, 'E': 0.6500098254025959, 'R': 0.6500032751341986, 'I': 0.6500032751341986}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.675,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.6750163756709932, 'E': 0.6750098254025959, 'R': 0.6750032751341987, 'I': 0.6750032751341987}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.7000000000000001,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.7000163756709932, 'E': 0.7000098254025959, 'R': 0.7000032751341987, 'I': 0.7000032751341987}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.7250000000000001,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.7250163756709932, 'E': 0.725009825402596, 'R': 0.7250032751341987, 'I': 0.7250032751341987}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.75,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.7500163756709931, 'E': 0.7500098254025959, 'R': 0.7500032751341986, 'I': 0.7500032751341986}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.775,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.7750163756709931, 'E': 0.7750098254025959, 'R': 0.7750032751341986, 'I': 0.7750032751341986}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.8,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.8000163756709932, 'E': 0.8000098254025959, 'R': 0.8000032751341987, 'I': 0.8000032751341987}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.8250000000000001,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.8250163756709932, 'E': 0.8250098254025959, 'R': 0.8250032751341987, 'I': 0.8250032751341987}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.8500000000000001,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.8500163756709932, 'E': 0.850009825402596, 'R': 0.8500032751341987, 'I': 0.8500032751341987}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.875,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.8750163756709931, 'E': 0.8750098254025959, 'R': 0.8750032751341986, 'I': 0.8750032751341986}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.9,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.9000163756709931, 'E': 0.9000098254025959, 'R': 0.9000032751341986, 'I': 0.9000032751341986}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.925,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.9250163756709932, 'E': 0.9250098254025959, 'R': 0.9250032751341987, 'I': 0.9250032751341987}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.95,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.9500163756709932, 'E': 0.9500098254025959, 'R': 0.9500032751341987, 'I': 0.9500032751341987}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,0.975,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 0.9750163756709932, 'E': 0.975009825402596, 'R': 0.9750032751341987, 'I': 0.9750032751341987}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.175,1.0,"{'A': 5, 'E': 3, 'R': 1, 'I': 1}",{},{},"{'A': 1.0000163756709932, 'E': 1.000009825402596, 'R': 1.0000032751341987, 'I': 1.0000032751341987}",39,0,0.9401840490797546,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4700920245398773,0.4700920245398773,0.4700920245398773
0.2,0.025,{'A': 4},{'A': 4},{'A': 0},{'A': 0.025013100536794498},11,11,0.9831288343558282,0.9831288343558282,8,0.9877300613496932,0.1,0.2,0.3333333333333333,0.3003392908046005,0.3894109452973119,0.4200039915079281,0.0,0.0,0.0,,0.6417340625802144,0.68626988982657,0.7015664129318782
0.2,0.05,{'A': 4},{'A': 4},{'A': 0},{'A': 0.050013100536794496},11,11,0.9831288343558282,0.9831288343558282,8,0.9877300613496932,0.1,0.2,0.3333333333333333,0.3003392908046005,0.3894109452973119,0.4200039915079281,0.0,0.0,0.0,,0.6417340625802144,0.68626988982657,0.7015664129318782
0.2,0.075,{'A': 4},{'A': 4},{'A': 0},{'A': 0.07501310053679451},11,11,0.9831288343558282,0.9831288343558282,8,0.9877300613496932,0.1,0.2,0.3333333333333333,0.3003392908046005,0.3894109452973119,0.4200039915079281,0.0,0.0,0.0,,0.6417340625802144,0.68626988982657,0.7015664129318782
0.2,0.1,{'A': 4},{'A': 4},{'A': 0},{'A': 0.1000131005367945},11,11,0.9831288343558282,0.9831288343558282,8,0.9877300613496932,0.1,0.2,0.3333333333333333,0.3003392908046005,0.3894109452973119,0.4200039915079281,0.0,0.0,0.0,,0.6417340625802144,0.68626988982657,0.7015664129318782
0.2,0.125,{'A': 4},{'A': 4},{'A': 1},{'A': 0.12501310053679449},11,11,0.9831288343558282,0.9831288343558282,9,0.9861963190184048,0.1,0.2,0.3333333333333333,0.3003392908046005,0.3894109452973119,0.4200039915079281,0.0,0.0,0.0,,0.6417340625802144,0.68626988982657,0.7015664129318782
0.2,0.15,{'A': 4},{'A': 4},{'A': 1},{'A': 0.1500131005367945},11,11,0.9831288343558282,0.9831288343558282,9,0.9861963190184048,0.1,0.2,0.3333333333333333,0.3003392908046005,0.3894109452973119,0.4200039915079281,0.0,0.0,0.0,,0.6417340625802144,0.68626988982657,0.7015664129318782
0.2,0.175,{'A': 4},{'A': 4},{'A': 1},{'A': 0.1750131005367945},11,11,0.9831288343558282,0.9831288343558282,9,0.9861963190184048,0.1,0.2,0.3333333333333333,0.3003392908046005,0.3894109452973119,0.4200039915079281,0.0,0.0,0.0,,0.6417340625802144,0.68626988982657,0.7015664129318782
0.2,0.2,{'A': 4},{'A': 4},{'A': 1},{'A': 0.2000131005367945},11,11,0.9831288343558282,0.9831288343558282,9,0.9861963190184048,0.1,0.2,0.3333333333333333,0.3003392908046005,0.3894109452973119,0.4200039915079281,0.0,0.0,0.0,,0.6417340625802144,0.68626988982657,0.7015664129318782
0.2,0.225,{'A': 4},{},{},{'A': 0.2250131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.25,{'A': 4},{},{},{'A': 0.2500131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.275,{'A': 4},{},{},{'A': 0.2750131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.3,{'A': 4},{},{},{'A': 0.30001310053679453},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.325,{'A': 4},{},{},{'A': 0.3250131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.35,{'A': 4},{},{},{'A': 0.3500131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.375,{'A': 4},{},{},{'A': 0.3750131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.4,{'A': 4},{},{},{'A': 0.4000131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.425,{'A': 4},{},{},{'A': 0.42501310053679453},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.45,{'A': 4},{},{},{'A': 0.4500131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.475,{'A': 4},{},{},{'A': 0.4750131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.5,{'A': 4},{},{},{'A': 0.5000131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.525,{'A': 4},{},{},{'A': 0.5250131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.55,{'A': 4},{},{},{'A': 0.5500131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.5750000000000001,{'A': 4},{},{},{'A': 0.5750131005367946},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.6000000000000001,{'A': 4},{},{},{'A': 0.6000131005367946},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.625,{'A': 4},{},{},{'A': 0.6250131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.65,{'A': 4},{},{},{'A': 0.6500131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.675,{'A': 4},{},{},{'A': 0.6750131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.7000000000000001,{'A': 4},{},{},{'A': 0.7000131005367946},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.7250000000000001,{'A': 4},{},{},{'A': 0.7250131005367946},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.75,{'A': 4},{},{},{'A': 0.7500131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.775,{'A': 4},{},{},{'A': 0.7750131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.8,{'A': 4},{},{},{'A': 0.8000131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.8250000000000001,{'A': 4},{},{},{'A': 0.8250131005367946},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.8500000000000001,{'A': 4},{},{},{'A': 0.8500131005367946},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.875,{'A': 4},{},{},{'A': 0.8750131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.9,{'A': 4},{},{},{'A': 0.9000131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.925,{'A': 4},{},{},{'A': 0.9250131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.95,{'A': 4},{},{},{'A': 0.9500131005367946},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,0.975,{'A': 4},{},{},{'A': 0.9750131005367946},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.2,1.0,{'A': 4},{},{},{'A': 1.0000131005367945},11,0,0.9831288343558282,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4915644171779141,0.4915644171779141,0.4915644171779141
0.225,0.025,{'A': 4},{'A': 4},{'A': 0},{'A': 0.025013100536794498},11,11,0.9831288343558282,0.9831288343558282,8,0.9877300613496932,0.1,0.2,0.3333333333333333,0.3003392908046005,0.3894109452973119,0.4200039915079281,0.0,0.0,0.0,,0.6417340625802144,0.68626988982657,0.7015664129318782
0.225,0.05,{'A': 4},{'A': 4},{'A': 0},{'A': 0.050013100536794496},11,11,0.9831288343558282,0.9831288343558282,8,0.9877300613496932,0.1,0.2,0.3333333333333333,0.3003392908046005,0.3894109452973119,0.4200039915079281,0.0,0.0,0.0,,0.6417340625802144,0.68626988982657,0.7015664129318782
0.225,0.075,{'A': 4},{'A': 4},{'A': 0},{'A': 0.07501310053679451},11,11,0.9831288343558282,0.9831288343558282,8,0.9877300613496932,0.1,0.2,0.3333333333333333,0.3003392908046005,0.3894109452973119,0.4200039915079281,0.0,0.0,0.0,,0.6417340625802144,0.68626988982657,0.7015664129318782
